# index, name, _pos
56567,21028,"array([ 1.35215933, 12.7461813 ])"
56568,21029,"array([ 1.35129934, 12.74465305])"
56569,21031,"array([ 1.35091342, 12.74374067])"
56570,21036,"array([ 1.34721527, 12.74946067])"
56571,21037,"array([ 1.35182952, 12.7415852 ])"
56572,21040,"array([ 1.35237412, 12.74139986])"
56573,21041,"array([ 1.3452842 , 12.74707834])"
56574,21045,"array([ 1.34899105, 12.74976281])"
56575,44167,"array([ 1.34750118, 12.74673547])"
56576,21049,"array([ 1.34435325, 12.74966455])"
56577,21050,"array([ 1.43787379, 12.76219724])"
56578,41755,"array([ 1.4370304 , 12.76203323])"
56579,21054,"array([ 1.34641119, 12.74826647])"
56580,21055,"array([ 1.34638674, 12.74320772])"
56581,21060,"array([ 1.35366468, 12.74342865])"
56582,21068,"array([ 1.35031842, 12.74743421])"
56583,38930,"array([ 1.35148867, 12.74841859])"
56584,21070,"array([ 1.34933847, 12.74880913])"
56585,21083,"array([ 1.34936263, 12.74919119])"
56586,21084,"array([ 1.34682796, 12.74872014])"
56587,21087,"array([ 1.35290764, 12.74246434])"
56588,21091,"array([ 1.34841659, 12.749407  ])"
56589,53766,"array([ 1.34243435, 12.74651527])"
56590,21101,"array([ 1.3457638 , 12.74031504])"
56591,63949,"array([ 1.35186558, 12.74611266])"
56592,46139,"array([ 1.34480315, 12.74273248])"
56593,45186,"array([ 1.34786569, 12.74249522])"
56594,34655,"array([ 1.34756564, 12.74123514])"
56595,21112,"array([ 1.35004981, 12.74836162])"
56596,21116,"array([ 1.41897381, 12.80248155])"
56597,30298,"array([ 1.41920807, 12.80239437])"
56598,21121,"array([ 1.34560049, 12.74304632])"
56599,21122,"array([ 1.34558737, 12.74738206])"
56600,65127,"array([ 1.35316426, 12.74261724])"
56601,30572,"array([ 1.35051896, 12.74371488])"
56602,21125,"array([ 1.34485069, 12.7406535 ])"
56603,36516,"array([ 1.34586294, 12.74146599])"
56604,21137,"array([ 1.34377681, 12.74417073])"
56605,21146,"array([ 1.3454034 , 12.74313395])"
56606,21153,"array([ 1.34405459, 12.74717035])"
56607,28086,"array([ 1.35299091, 12.74517088])"
56608,21156,"array([ 1.35178534, 12.74360642])"
56609,52365,"array([ 1.34678738, 12.74860406])"
56610,57305,"array([ 1.34393756, 12.74445239])"
56611,31253,"array([ 1.34522224, 12.74216488])"
56612,21164,"array([ 1.34957454, 12.73996493])"
56613,25167,"array([ 1.34936546, 12.74732434])"
56614,43713,"array([ 1.34520883, 12.7488283 ])"
56615,37222,"array([ 1.34349396, 12.74613586])"
56616,43572,"array([ 1.35017572, 12.74611953])"
56617,47370,"array([ 1.34510482, 12.74588004])"
56618,21171,"array([ 1.34420222, 12.74324037])"
56619,21175,"array([ 1.34714646, 12.74985861])"
56620,21176,"array([ 1.34540124, 12.73973983])"
56621,21179,"array([ 1.34500349, 12.74829311])"
56622,21181,"array([ 1.35118249, 12.74591873])"
56623,21182,"array([ 1.35093749, 12.74080219])"
56624,21185,"array([ 1.35205516, 12.74091402])"
56625,38565,"array([ 1.34463615, 12.74309491])"
56626,21188,"array([ 1.35149374, 12.74451049])"
56627,21189,"array([ 1.34811401, 12.73985466])"
56628,21190,"array([ 1.34585603, 12.74039089])"
56629,21193,"array([ 1.34276643, 12.74475538])"
56630,21194,"array([ 1.34802472, 12.74064505])"
56631,21195,"array([ 1.34262085, 12.74435477])"
56632,21196,"array([ 1.34987034, 12.7461877 ])"
56633,51196,"array([ 1.35071543, 12.74213619])"
56634,22085,"array([ 1.34793235, 12.74690951])"
56635,21199,"array([ 1.35181284, 12.74446546])"
56636,34493,"array([ 1.35038809, 12.74220911])"
56637,21203,"array([ 1.34227838, 12.7447914 ])"
56638,21204,"array([ 1.34511863, 12.74367735])"
56639,21205,"array([ 1.34547524, 12.7464384 ])"
56640,21206,"array([ 1.34585575, 12.74226274])"
56641,24172,"array([ 1.35269888, 12.74300503])"
56642,65750,"array([ 1.35173681, 12.74317797])"
56643,37071,"array([ 1.35266965, 12.74372923])"
56644,21210,"array([ 1.34910514, 12.73900302])"
56645,21211,"array([ 1.35023712, 12.7403925 ])"
56646,21213,"array([ 1.35216663, 12.74917606])"
56647,52871,"array([ 1.3535915 , 12.75074795])"
56648,21215,"array([ 1.35075977, 12.74625807])"
56649,41276,"array([ 1.34841213, 12.74581125])"
56650,21222,"array([ 1.34640778, 12.7428586 ])"
56651,21223,"array([ 1.35274369, 12.74448786])"
56652,50641,"array([ 1.34883808, 12.74697952])"
56653,21225,"array([ 1.34929113, 12.74671948])"
56654,53627,"array([ 1.35119133, 12.74670965])"
56655,21227,"array([ 1.34275015, 12.74194003])"
56656,23548,"array([ 1.34547326, 12.74341408])"
56657,21228,"array([ 1.35201268, 12.74072066])"
56658,21232,"array([ 1.34991496, 12.7404106 ])"
56659,37036,"array([ 1.34592819, 12.74247256])"
56660,26646,"array([ 1.34440648, 12.74088965])"
56661,21236,"array([ 1.3501774 , 12.74162501])"
56662,21241,"array([ 1.35022603, 12.73906291])"
56663,21242,"array([ 1.34833331, 12.73874155])"
56664,21243,"array([ 1.34385071, 12.74472631])"
56665,21244,"array([ 1.35216908, 12.74494234])"
56666,21247,"array([ 1.34656875, 12.74969014])"
56667,32482,"array([ 1.3518381 , 12.74397387])"
56668,54608,"array([ 1.34953654, 12.74101553])"
56669,24417,"array([ 1.35161863, 12.74206625])"
56670,55205,"array([ 1.35189236, 12.74259763])"
56671,21257,"array([ 1.34569552, 12.74895101])"
56672,21258,"array([ 1.34867784, 12.74128537])"
56673,21260,"array([ 1.34340396, 12.74336847])"
56674,21262,"array([ 1.34959939, 12.74168731])"
56675,40534,"array([ 1.34922175, 12.75085152])"
56676,21270,"array([ 1.34847622, 12.74715784])"
56677,39533,"array([ 1.34465737, 12.74566849])"
56678,46513,"array([ 1.34461081, 12.74862026])"
56679,21272,"array([ 1.34441165, 12.74311349])"
56680,57170,"array([ 1.34504948, 12.74407288])"
56681,21278,"array([ 1.34386726, 12.74282878])"
56682,33288,"array([ 1.34812447, 12.74043262])"
56683,21280,"array([ 1.34467196, 12.74176871])"
56684,61699,"array([ 1.35447978, 12.745166  ])"
56685,21288,"array([ 1.3508055 , 12.74339124])"
56686,21293,"array([ 1.34667609, 12.74214938])"
56687,21294,"array([ 1.34488518, 12.74214235])"
56688,21295,"array([ 1.35082497, 12.74288967])"
56689,21296,"array([ 1.35038687, 12.74797279])"
56690,21297,"array([ 1.34632563, 12.74994428])"
56691,21300,"array([ 1.34653224, 12.74880819])"
56692,21302,"array([ 1.3508745 , 12.74047617])"
56693,21306,"array([ 1.34429964, 12.74508363])"
56694,43116,"array([ 1.35298584, 12.74674452])"
56695,21311,"array([ 1.34954526, 12.74181029])"
56696,65486,"array([ 1.34524875, 12.74527592])"
56697,21317,"array([ 1.34515015, 12.74144555])"
56698,21322,"array([ 1.34561298, 12.74856752])"
56699,35915,"array([ 1.35271926, 12.7434739 ])"
56700,22356,"array([ 1.35182382, 12.74162188])"
56701,21329,"array([ 1.34810081, 12.73979001])"
56702,28157,"array([ 1.35208413, 12.7445214 ])"
56703,21331,"array([ 1.34475987, 12.74271184])"
56704,54999,"array([ 1.34921679, 12.74861295])"
56705,54564,"array([ 1.34739662, 12.74231584])"
56706,66241,"array([ 1.34809818, 12.74759593])"
56707,21342,"array([ 1.34767345, 12.74919784])"
56708,21344,"array([ 1.3434673 , 12.74318061])"
56709,21345,"array([ 1.35014156, 12.74092688])"
56710,26627,"array([ 1.34322913, 12.7448938 ])"
56711,22851,"array([ 1.35015021, 12.74653833])"
56712,21357,"array([ 1.35253938, 12.74856311])"
56713,21358,"array([ 1.34479909, 12.74262872])"
56714,68836,"array([ 1.34768959, 12.74128858])"
56715,60989,"array([ 1.34654929, 12.74238316])"
56716,21360,"array([ 1.34295842, 12.74509419])"
56717,63539,"array([ 1.34755176, 12.74785069])"
56718,59704,"array([ 1.34656553, 12.7477044 ])"
56719,42400,"array([ 1.34620853, 12.74691386])"
56720,48929,"array([ 1.34982791, 12.7487233 ])"
56721,58982,"array([ 1.3465286 , 12.74726927])"
56722,39182,"array([ 1.34806827, 12.74840992])"
56723,30528,"array([ 1.34501527, 12.74694759])"
56724,26088,"array([ 1.34539524, 12.7456755 ])"
56725,62703,"array([ 1.34653605, 12.74683408])"
56726,59903,"array([ 1.34494427, 12.74707191])"
56727,21366,"array([ 1.3507812 , 12.74267161])"
56728,21368,"array([ 1.35113971, 12.74675921])"
56729,21369,"array([ 1.34402971, 12.74312236])"
56730,21371,"array([ 1.35028498, 12.73980614])"
56731,21373,"array([ 1.34486679, 12.74659322])"
56732,21375,"array([ 1.35005951, 12.74102354])"
56733,21376,"array([ 1.34473467, 12.74535382])"
56734,21379,"array([ 1.34760464, 12.74963038])"
56735,21382,"array([ 1.34844436, 12.74780084])"
56736,21384,"array([ 1.34592967, 12.74807278])"
56737,21385,"array([ 1.34499303, 12.74305939])"
56738,46647,"array([ 1.3502638 , 12.74606794])"
56739,21388,"array([ 1.34682683, 12.7482491 ])"
56740,21389,"array([ 1.35151528, 12.74614705])"
56741,49434,"array([ 1.35181678, 12.74366385])"
56742,68660,"array([ 1.35272659, 12.74429602])"
56743,21408,"array([ 1.35313292, 12.74359553])"
56744,21409,"array([ 1.34405572, 12.74709072])"
56745,21410,"array([ 1.34259002, 12.74761662])"
56746,21414,"array([ 1.34282113, 12.74852619])"
56747,24873,"array([ 1.34687291, 12.74194353])"
56748,38932,"array([ 1.34567972, 12.74513524])"
56749,63178,"array([ 1.34683711, 12.74310403])"
56750,26256,"array([ 1.35037174, 12.74650298])"
56751,68103,"array([ 1.34741203, 12.74126244])"
56752,21417,"array([ 1.34908573, 12.73969954])"
56753,21429,"array([ 1.34300271, 12.74357361])"
56754,35568,"array([ 1.34532268, 12.74342651])"
56755,65759,"array([ 1.34832551, 12.74030001])"
56756,35131,"array([ 1.35027059, 12.74198819])"
56757,22450,"array([ 1.35118365, 12.74558895])"
56758,24418,"array([ 1.34537641, 12.74118041])"
56759,33893,"array([ 1.34585482, 12.74079777])"
56760,50099,"array([ 1.34681169, 12.74267049])"
56761,21431,"array([ 1.35291032, 12.74418085])"
56762,21437,"array([ 1.34655959, 12.74167618])"
56763,65909,"array([ 1.35281925, 12.74590769])"
56764,35090,"array([ 1.35254336, 12.74656653])"
56765,21441,"array([ 1.35137495, 12.74805845])"
56766,21442,"array([ 1.35216332, 12.74404505])"
56767,21445,"array([ 1.34708283, 12.7392259 ])"
56768,21447,"array([ 1.34440638, 12.74754241])"
56769,21448,"array([ 1.34747454, 12.74005017])"
56770,41584,"array([ 1.345102  , 12.74305554])"
56771,31894,"array([ 1.35165692, 12.74398528])"
56772,21458,"array([ 1.34281828, 12.74782803])"
56773,21461,"array([ 1.34539446, 12.74378061])"
56774,57622,"array([ 1.34959743, 12.74707029])"
56775,57903,"array([ 1.34516962, 12.74474839])"
56776,64390,"array([ 1.34963842, 12.74287623])"
56777,62664,"array([ 1.3449539 , 12.74200455])"
56778,31501,"array([ 1.34532553, 12.74511715])"
56779,31801,"array([ 1.345343  , 12.74618104])"
56780,42138,"array([ 1.34575193, 12.74583237])"
56781,26640,"array([ 1.34324681, 12.74515955])"
56782,21472,"array([ 1.35235065, 12.74130244])"
56783,21473,"array([ 1.34451925, 12.74188119])"
56784,21477,"array([ 1.35264675, 12.74664722])"
56785,21478,"array([ 1.34722743, 12.74159326])"
56786,45605,"array([ 1.3502137 , 12.74568317])"
56787,21482,"array([ 1.35237315, 12.74619005])"
56788,57198,"array([ 1.34970566, 12.74610953])"
56789,21491,"array([ 1.35011363, 12.74991905])"
56790,21493,"array([ 1.34544776, 12.74835573])"
56791,46399,"array([ 1.3445301, 12.7471515])"
56792,21498,"array([ 1.35163402, 12.74593014])"
56793,49539,"array([ 1.35169546, 12.74672917])"
56794,21506,"array([ 1.34414322, 12.74496578])"
56795,26741,"array([ 1.35045847, 12.74637614])"
56796,21512,"array([ 1.34680836, 12.74741868])"
56797,57073,"array([ 1.34998731, 12.74245343])"
56798,60887,"array([ 1.35004515, 12.74122391])"
56799,69197,"array([ 1.34602825, 12.74187156])"
56800,21530,"array([ 1.34357989, 12.74494515])"
56801,21533,"array([ 1.34549649, 12.74773077])"
56802,21534,"array([ 1.34920122, 12.74075665])"
56803,41619,"array([ 1.3426442 , 12.74634663])"
56804,21543,"array([ 1.35048339, 12.7466196 ])"
56805,21547,"array([ 1.34512957, 12.74107711])"
56806,21565,"array([ 1.35291142, 12.74322339])"
56807,21566,"array([ 1.34815302, 12.74206737])"
56808,21568,"array([ 1.3488815 , 12.74046807])"
56809,21571,"array([ 1.34521858, 12.74556836])"
56810,56636,"array([ 1.35024156, 12.74592977])"
56811,24387,"array([ 1.34896334, 12.75011907])"
56812,42514,"array([ 1.34559356, 12.74652606])"
56813,42257,"array([ 1.34555292, 12.74578635])"
56814,21575,"array([ 1.35063089, 12.74351767])"
56815,41786,"array([ 1.34538492, 12.7465511 ])"
56816,21578,"array([ 1.35114081, 12.74339107])"
56817,21582,"array([ 1.35246604, 12.74623085])"
56818,21584,"array([ 1.34915068, 12.74759119])"
56819,55668,"array([ 1.34971699, 12.74789773])"
56820,21588,"array([ 1.3528387 , 12.74797911])"
56821,21589,"array([ 1.34966264, 12.7460845 ])"
56822,21590,"array([ 1.34492302, 12.74252084])"
56823,45439,"array([ 1.35325796, 12.74526536])"
56824,30328,"array([ 1.34660126, 12.74726586])"
56825,24023,"array([ 1.34595511, 12.74680072])"
56826,61307,"array([ 1.34794475, 12.74849755])"
56827,43947,"array([ 1.34750537, 12.7425426 ])"
56828,44007,"array([ 1.34608976, 12.74334794])"
56829,45812,"array([ 1.35153426, 12.74494413])"
56830,32394,"array([ 1.34572633, 12.74503718])"
56831,34711,"array([ 1.34533212, 12.74480345])"
56832,60799,"array([ 1.34958256, 12.74742159])"
56833,49984,"array([ 1.35018424, 12.74816224])"
56834,51845,"array([ 1.34401757, 12.74465729])"
56835,27881,"array([ 1.34493659, 12.74757605])"
56836,57423,"array([ 1.34597276, 12.7479456 ])"
56837,61073,"array([ 1.34554621, 12.74325115])"
56838,21596,"array([ 1.34322622, 12.74294647])"
56839,65217,"array([ 1.34101348, 12.74220278])"
56840,48635,"array([ 1.34590765, 12.7501456 ])"
56841,53461,"array([ 1.35071987, 12.74317391])"
56842,42542,"array([ 1.35078758, 12.74684828])"
56843,45814,"array([ 1.34656088, 12.74407344])"
56844,41492,"array([ 1.34705376, 12.74908225])"
56845,34544,"array([ 1.34722291, 12.74741354])"
56846,24703,"array([ 1.34523638, 12.74715311])"
56847,63405,"array([ 1.35067236, 12.74251062])"
56848,21613,"array([ 1.34552387, 12.74046705])"
56849,30036,"array([ 1.35224462, 12.74537327])"
56850,54916,"array([ 1.35142514, 12.74620227])"
56851,21618,"array([ 1.34783647, 12.74050656])"
56852,21620,"array([ 1.3454722 , 12.74239783])"
56853,21621,"array([ 1.34935482, 12.74113476])"
56854,47044,"array([ 1.34965101, 12.74705001])"
56855,43007,"array([ 1.34525777, 12.74521495])"
56856,29536,"array([ 1.34844156, 12.74980985])"
56857,24617,"array([ 1.34942515, 12.74786693])"
56858,69333,"array([ 1.3463614 , 12.74795433])"
56859,21627,"array([ 1.35344712, 12.74243699])"
56860,21628,"array([ 1.34955713, 12.74105419])"
56861,47335,"array([ 1.35024666, 12.73971056])"
56862,57721,"array([ 1.35015724, 12.73987307])"
56863,59929,"array([ 1.34930344, 12.73954728])"
56864,21630,"array([ 1.34875414, 12.74975092])"
56865,21634,"array([ 1.34681673, 12.74013849])"
56866,30297,"array([ 1.34749437, 12.74170562])"
56867,31532,"array([ 1.34408428, 12.74528517])"
56868,21640,"array([ 1.35016377, 12.74757512])"
56869,65267,"array([ 1.34590582, 12.74312321])"
56870,30877,"array([ 1.34941022, 12.74206165])"
56871,32100,"array([ 1.34629143, 12.74265665])"
56872,55429,"array([ 1.34735625, 12.74314961])"
56873,32483,"array([ 1.34517779, 12.74185588])"
56874,67768,"array([ 1.34539679, 12.74173971])"
56875,21638,"array([ 1.35041352, 12.74830378])"
56876,21641,"array([ 1.34609736, 12.74062361])"
56877,21649,"array([ 1.34681496, 12.74042824])"
56878,21650,"array([ 1.34482627, 12.74109133])"
56879,56109,"array([ 1.34928124, 12.7477804 ])"
56880,26445,"array([ 1.3505809 , 12.74882776])"
56881,21660,"array([ 1.3492815, 12.7469758])"
56882,21663,"array([ 1.34346928, 12.74816827])"
56883,21666,"array([ 1.35143854, 12.74284225])"
56884,21667,"array([ 1.34850362, 12.75003157])"
56885,34154,"array([ 1.34822114, 12.74898961])"
56886,22618,"array([ 1.34453581, 12.74474713])"
56887,48089,"array([ 1.34582295, 12.74515046])"
56888,63662,"array([ 1.34372558, 12.74416448])"
56889,60853,"array([ 1.34396715, 12.7469392 ])"
56890,52865,"array([ 1.34371253, 12.74627298])"
56891,67181,"array([ 1.34492192, 12.74808451])"
56892,21675,"array([ 1.34608412, 12.74100066])"
56893,21676,"array([ 1.35093047, 12.74673275])"
56894,21677,"array([ 1.34779526, 12.74185373])"
56895,21679,"array([ 1.35148927, 12.74386064])"
56896,21683,"array([ 1.35222136, 12.74426485])"
56897,21685,"array([ 1.35192295, 12.74311098])"
56898,21694,"array([ 1.34990901, 12.74862617])"
56899,21697,"array([ 1.34579627, 12.741115  ])"
56900,21698,"array([ 1.34471669, 12.75010854])"
56901,59281,"array([ 1.34532329, 12.74023379])"
56902,55268,"array([ 1.35038618, 12.74367562])"
56903,53170,"array([ 1.34508177, 12.74060408])"
56904,24026,"array([ 1.35075077, 12.74355356])"
56905,21701,"array([ 1.34331102, 12.74800621])"
56906,45069,"array([ 1.34883444, 12.73964895])"
56907,21705,"array([ 1.34793135, 12.7462061 ])"
56908,42988,"array([ 1.34976544, 12.74568185])"
56909,21713,"array([ 1.35102836, 12.74288548])"
56910,21714,"array([ 1.34344556, 12.74840881])"
56911,21715,"array([ 1.35094889, 12.74066132])"
56912,51198,"array([ 1.35139452, 12.74223127])"
56913,34860,"array([ 1.35139437, 12.74341881])"
56914,66834,"array([ 1.35168079, 12.74266189])"
56915,22406,"array([ 1.35121342, 12.7429968 ])"
56916,47132,"array([ 1.352837  , 12.74179157])"
56917,42859,"array([ 1.35200951, 12.7430224 ])"
56918,29650,"array([ 1.35256852, 12.74163998])"
56919,21722,"array([ 1.34468322, 12.74128781])"
56920,31184,"array([ 1.35196785, 12.74396466])"
56921,21725,"array([ 1.34362406, 12.74550656])"
56922,49162,"array([ 1.34485634, 12.74703949])"
56923,25235,"array([ 1.3442092 , 12.74340701])"
56924,21728,"array([ 1.34787615, 12.74143084])"
56925,31937,"array([ 1.35169052, 12.74419014])"
56926,69407,"array([ 1.3504818 , 12.74612655])"
56927,21737,"array([ 1.35116631, 12.74132328])"
56928,21738,"array([ 1.35244702, 12.74428118])"
56929,21739,"array([ 1.35072402, 12.74146842])"
56930,21740,"array([ 1.35150759, 12.74454991])"
56931,40334,"array([ 1.34587638, 12.74159274])"
56932,41201,"array([ 1.3509938 , 12.74790067])"
56933,66629,"array([ 1.35071518, 12.7480561 ])"
56934,31610,"array([ 1.3508712 , 12.74758044])"
56935,54861,"array([ 1.3510815 , 12.74759292])"
56936,40753,"array([ 1.34824857, 12.74226804])"
56937,43075,"array([ 1.34698084, 12.74105108])"
56938,23547,"array([ 1.35073663, 12.74770959])"
56939,26803,"array([ 1.35103877, 12.74755457])"
56940,42696,"array([ 1.35045701, 12.74800792])"
56941,63520,"array([ 1.34677976, 12.74825027])"
56942,63120,"array([ 1.34534493, 12.74387121])"
56943,21746,"array([ 1.34501502, 12.74595013])"
56944,58442,"array([ 1.34547055, 12.74744657])"
56945,38450,"array([ 1.34547863, 12.74583962])"
56946,24327,"array([ 1.34671955, 12.74891041])"
56947,21752,"array([ 1.34471731, 12.7442614 ])"
56948,21755,"array([ 1.34588939, 12.74083095])"
56949,21756,"array([ 1.3504594 , 12.74011661])"
56950,41508,"array([ 1.34617246, 12.74023743])"
56951,21758,"array([ 1.35215585, 12.74510582])"
56952,21759,"array([ 1.3462995, 12.7401236])"
56953,21762,"array([ 1.3493296 , 12.74822927])"
56954,60590,"array([ 1.35180285, 12.74545286])"
56955,21764,"array([ 1.34575563, 12.74406833])"
56956,21768,"array([ 1.350923  , 12.74847253])"
56957,53098,"array([ 1.35312028, 12.7466297 ])"
56958,48549,"array([ 1.35331371, 12.74605447])"
56959,21771,"array([ 1.35217399, 12.74168292])"
56960,21774,"array([ 1.34418117, 12.74707674])"
56961,21776,"array([ 1.34552294, 12.74630459])"
56962,22884,"array([ 1.34456962, 12.74442173])"
56963,21779,"array([ 1.35027544, 12.74977283])"
56964,21785,"array([ 1.35171359, 12.74431222])"
56965,21786,"array([ 1.34805399, 12.74804345])"
56966,21788,"array([ 1.35140148, 12.74196255])"
56967,67289,"array([ 1.34618936, 12.74877104])"
56968,33698,"array([ 1.35003255, 12.743555  ])"
56969,37873,"array([ 1.35173509, 12.74151458])"
56970,21794,"array([ 1.34941435, 12.74920453])"
56971,21795,"array([ 1.352131  , 12.74425134])"
