# index, _pos
21217,"array([13.12166848,  7.46198367])"
21218,"array([13.1251906 ,  7.46056785])"
21219,"array([13.12129194,  7.45507272])"
21220,"array([13.1267856 ,  7.45552142])"
21221,"array([13.12238307,  7.46069026])"
21222,"array([13.12859919,  7.45905796])"
21223,"array([13.13061174,  7.45729679])"
21224,"array([13.12443177,  7.46139698])"
21225,"array([13.12094479,  7.46283246])"
21226,"array([13.12126841,  7.46323783])"
21227,"array([13.12319446,  7.46124818])"
21228,"array([13.11954208,  7.46328251])"
21229,"array([13.121014  ,  7.46230744])"
21230,"array([13.12445446,  7.46216139])"
21231,"array([13.12473523,  7.46236422])"
21232,"array([13.12230167,  7.46302986])"
21233,"array([13.12070313,  7.4633165 ])"
21234,"array([13.12129355,  7.46208395])"
21235,"array([13.12203798,  7.46210815])"
21236,"array([13.11865381,  7.46217073])"
21237,"array([13.12299744,  7.46203259])"
21238,"array([13.12277565,  7.46265932])"
21239,"array([13.12126004,  7.46056117])"
21240,"array([13.12413092,  7.45771298])"
21241,"array([13.1218747 ,  7.46230431])"
21242,"array([13.11951687,  7.46049651])"
21243,"array([13.12611684,  7.45760988])"
21244,"array([13.12580536,  7.45785992])"
21245,"array([13.12395147,  7.46140582])"
21246,"array([13.12113742,  7.45947666])"
21247,"array([13.12604389,  7.46118608])"
21248,"array([13.11643935,  7.46870324])"
21249,"array([13.12394339,  7.46105993])"
21250,"array([13.11749008,  7.45995697])"
21251,"array([13.12224476,  7.46002975])"
21252,"array([13.13170261,  7.46041783])"
21253,"array([13.12365168,  7.46296237])"
21254,"array([13.1238982 ,  7.46393188])"
21255,"array([13.12391712,  7.4635486 ])"
21256,"array([13.12144875,  7.4696326 ])"
21257,"array([13.12061041,  7.46051927])"
21258,"array([13.12323351,  7.46242608])"
21259,"array([13.12638713,  7.46561742])"
21260,"array([13.11895241,  7.4587868 ])"
21261,"array([13.12520831,  7.46350007])"
21262,"array([13.11627425,  7.46142152])"
21263,"array([13.12679585,  7.46228958])"
21264,"array([13.11887869,  7.45585879])"
21265,"array([13.121058  ,  7.46719354])"
21266,"array([13.1230523 ,  7.46252255])"
21267,"array([13.12319714,  7.46291252])"
21268,"array([13.12310384,  7.46385731])"
21269,"array([13.14896931,  7.51401656])"
21270,"array([13.1263793 ,  7.46156955])"
21271,"array([13.12390577,  7.46511851])"
21272,"array([13.12529906,  7.4659841 ])"
21273,"array([13.12167585,  7.45881839])"
21274,"array([13.12269082,  7.46194276])"
21275,"array([13.1272975 ,  7.46135254])"
21276,"array([13.13253193,  7.45097932])"
21277,"array([13.12113577,  7.45778588])"
21278,"array([13.12541468,  7.46521294])"
21279,"array([13.12682845,  7.46063146])"
21280,"array([13.12416946,  7.45700434])"
21281,"array([13.12818241,  7.45168968])"
21282,"array([13.12238612,  7.45671018])"
21283,"array([13.12428113,  7.46133879])"
21284,"array([13.12057326,  7.46358911])"
21285,"array([13.11777767,  7.46042463])"
21286,"array([13.11711504,  7.46347811])"
21287,"array([13.12399786,  7.46569736])"
21288,"array([13.1197876 ,  7.46132205])"
21289,"array([13.1188568 ,  7.46104628])"
21290,"array([13.1218724 ,  7.46194559])"
21291,"array([13.12361833,  7.46428915])"
21292,"array([13.11716508,  7.46336771])"
21293,"array([13.12381388,  7.46380129])"
21294,"array([13.11722756,  7.46352962])"
21295,"array([13.12029181,  7.46031392])"
21296,"array([13.12622415,  7.4566028 ])"
21297,"array([13.12316841,  7.46060583])"
21298,"array([13.12526453,  7.46057863])"
21299,"array([13.12438363,  7.45996631])"
21300,"array([13.12149808,  7.4585334 ])"
21301,"array([13.12532805,  7.45868704])"
21302,"array([13.12491869,  7.45372439])"
21303,"array([13.12603116,  7.45513653])"
21304,"array([13.12459662,  7.45846282])"
21305,"array([13.12948963,  7.45596494])"
21306,"array([13.12393651,  7.46020361])"
21307,"array([13.12418523,  7.45802858])"
21308,"array([13.12428598,  7.45978661])"
21309,"array([13.12805736,  7.46186809])"
21310,"array([13.12749638,  7.45647673])"
21311,"array([13.12543408,  7.45618045])"
21312,"array([13.12842528,  7.45771217])"
21313,"array([13.1213154 ,  7.46783992])"
21314,"array([13.10044616,  7.51209916])"
21315,"array([13.12577388,  7.45767481])"
21316,"array([13.12396365,  7.46218189])"
21317,"array([13.12333305,  7.45752807])"
21318,"array([13.12705113,  7.46099769])"
21319,"array([13.12229875,  7.46210503])"
21320,"array([13.12484818,  7.46334084])"
21321,"array([13.12508613,  7.45756317])"
21322,"array([13.12418609,  7.46258686])"
21323,"array([13.12586139,  7.46218151])"
21324,"array([13.12442488,  7.46183442])"
21325,"array([13.12520737,  7.45819838])"
21326,"array([13.12511775,  7.46141184])"
21327,"array([13.12120046,  7.46248885])"
21328,"array([13.12584894,  7.45676876])"
21329,"array([13.12556338,  7.45990215])"
21330,"array([13.12526731,  7.45819414])"
21331,"array([13.12584955,  7.45830009])"
21332,"array([13.12149181,  7.4567185 ])"
21333,"array([13.12457359,  7.45610044])"
21334,"array([13.12509852,  7.45688929])"
21335,"array([13.12569552,  7.45540358])"
21336,"array([13.12483414,  7.45690161])"
21337,"array([13.07348713,  7.42814818])"
21338,"array([13.12370093,  7.46310216])"
21339,"array([13.12448257,  7.45861504])"
21340,"array([13.12246966,  7.46060112])"
21341,"array([13.12013273,  7.46203882])"
21342,"array([13.1270024 ,  7.45009792])"
21343,"array([13.12492858,  7.46094676])"
21344,"array([13.12484091,  7.46065265])"
21345,"array([13.13126928,  7.4672242 ])"
21346,"array([13.1219994 ,  7.46003137])"
21347,"array([13.12439387,  7.46383201])"
21348,"array([13.12714877,  7.45839419])"
21349,"array([13.12695341,  7.45756221])"
21350,"array([13.12974326,  7.45933428])"
21351,"array([13.12796462,  7.45804233])"
21352,"array([13.12396368,  7.45771587])"
21353,"array([13.12753845,  7.4608385 ])"
21354,"array([13.1279439 ,  7.45967747])"
21355,"array([13.12755255,  7.46322345])"
21356,"array([13.12515157,  7.46202685])"
21357,"array([13.12571958,  7.46116542])"
21358,"array([13.12854988,  7.45948397])"
21359,"array([13.12487031,  7.45699423])"
21360,"array([13.12356536,  7.46201222])"
21361,"array([13.12611255,  7.4570423 ])"
21362,"array([13.12847496,  7.46028718])"
21363,"array([13.12564824,  7.46259221])"
21364,"array([13.12115595,  7.46729098])"
21365,"array([13.13050325,  7.45973967])"
21366,"array([13.12610827,  7.46228584])"
21367,"array([13.12686441,  7.45831267])"
21368,"array([13.12974644,  7.46032652])"
21369,"array([13.12854849,  7.45975621])"
21370,"array([13.12843702,  7.45898541])"
21371,"array([13.12715754,  7.46004456])"
21372,"array([13.12640445,  7.46256107])"
21373,"array([13.12141698,  7.46182589])"
21374,"array([13.12737839,  7.45696844])"
21375,"array([13.12849254,  7.46100102])"
21376,"array([13.12503077,  7.46286786])"
21377,"array([13.12653622,  7.45979767])"
21378,"array([13.12615101,  7.46056948])"
21379,"array([13.12863959,  7.45963747])"
21380,"array([13.12719701,  7.45665792])"
21381,"array([13.12404543,  7.45747145])"
21382,"array([13.12413468,  7.4586666 ])"
21383,"array([13.12869725,  7.45958177])"
21384,"array([13.12852229,  7.46006009])"
21385,"array([13.12806109,  7.4587698 ])"
21386,"array([13.12727411,  7.45963972])"
21387,"array([13.12862737,  7.45973117])"
21388,"array([13.12786236,  7.45785278])"
21389,"array([13.12840476,  7.45856155])"
21390,"array([13.12416719,  7.46057113])"
21391,"array([13.12846118,  7.46011813])"
21392,"array([13.12850308,  7.46020386])"
21393,"array([13.12701773,  7.46003346])"
21394,"array([13.12631695,  7.45862055])"
21395,"array([13.12407744,  7.45617865])"
21396,"array([13.12739772,  7.459266  ])"
21397,"array([13.12839478,  7.46017035])"
21398,"array([13.12775919,  7.45759109])"
21399,"array([13.1278773 ,  7.45739723])"
21400,"array([13.12751837,  7.45903933])"
21401,"array([13.1263979 ,  7.45929674])"
21402,"array([13.12626455,  7.46080659])"
21403,"array([13.12853184,  7.45996689])"
21404,"array([13.12548487,  7.4569801 ])"
21405,"array([13.12595666,  7.46013616])"
21406,"array([13.12650442,  7.4606484 ])"
21407,"array([13.1283169 ,  7.45946864])"
21408,"array([13.12820167,  7.45910751])"
21409,"array([13.1257747 ,  7.46335367])"
21410,"array([13.12540305,  7.45803589])"
21411,"array([13.1249635 ,  7.46055658])"
21412,"array([13.12399861,  7.46005407])"
21413,"array([13.12594882,  7.45724798])"
21414,"array([13.1247357 ,  7.46245285])"
21415,"array([13.12261077,  7.45728956])"
21416,"array([13.12884048,  7.46839777])"
21417,"array([13.1247345,  7.4616174])"
21418,"array([13.12254823,  7.45737571])"
21419,"array([13.11991624,  7.4540856 ])"
21420,"array([13.12405998,  7.45805358])"
21421,"array([13.12307142,  7.45830089])"
21422,"array([13.12725249,  7.45682786])"
21423,"array([13.12427785,  7.46321053])"
21424,"array([13.11823774,  7.45878427])"
21425,"array([13.09342984,  7.41140502])"
21426,"array([13.1177813 ,  7.45695214])"
21427,"array([13.12193043,  7.46388676])"
21428,"array([13.12331648,  7.46354106])"
21429,"array([13.12356958,  7.46460881])"
21430,"array([13.12615317,  7.46122745])"
21431,"array([13.12217457,  7.46086865])"
21432,"array([13.12151108,  7.46690762])"
21433,"array([13.12382286,  7.46324538])"
21434,"array([13.12111068,  7.46688818])"
21435,"array([13.11917964,  7.46630192])"
21436,"array([13.12027502,  7.46224636])"
21437,"array([13.12667651,  7.45881944])"
21438,"array([13.1769425 ,  7.48679118])"
21439,"array([13.10297374,  7.51329197])"
21440,"array([13.12166537,  7.4635626 ])"
21441,"array([13.12765707,  7.46387829])"
21442,"array([13.12323329,  7.45498234])"
21443,"array([13.12122196,  7.46197951])"
21444,"array([13.12483463,  7.46134257])"
21445,"array([13.12878815,  7.46065179])"
21446,"array([13.1265857 ,  7.45899539])"
21447,"array([13.12544327,  7.45974648])"
21448,"array([13.12626304,  7.45515269])"
21449,"array([13.12604181,  7.45767243])"
21450,"array([13.12419555,  7.45746985])"
21451,"array([13.12618192,  7.46012453])"
21452,"array([13.12396165,  7.45677773])"
21453,"array([13.12632377,  7.45646903])"
21454,"array([13.12573926,  7.45630706])"
21455,"array([13.12663728,  7.46031155])"
21456,"array([13.1283158 ,  7.46096645])"
21457,"array([13.12399003,  7.45990619])"
21458,"array([13.12622269,  7.45345508])"
21459,"array([13.12615581,  7.45754044])"
21460,"array([13.12328487,  7.4581754 ])"
21461,"array([13.12352354,  7.46452438])"
21462,"array([13.12299525,  7.45808861])"
21463,"array([13.12436388,  7.46033356])"
21464,"array([13.12812184,  7.45846718])"
21465,"array([13.12555277,  7.45739739])"
21466,"array([13.12086841,  7.46430675])"
21467,"array([13.12765844,  7.45994214])"
21468,"array([13.12355166,  7.45814634])"
21469,"array([13.1257966 ,  7.45971771])"
21470,"array([13.12620343,  7.46102176])"
21471,"array([13.12664174,  7.4548985 ])"
21472,"array([13.12472016,  7.46103316])"
21473,"array([13.12687533,  7.45609309])"
21474,"array([13.12416083,  7.46020857])"
21475,"array([13.12348759,  7.4553322 ])"
21476,"array([13.12077199,  7.45820527])"
21477,"array([13.1272374 ,  7.45525336])"
21478,"array([13.12485555,  7.45805048])"
21479,"array([13.12715806,  7.45682472])"
21480,"array([13.1247192 ,  7.45901305])"
21481,"array([13.1275076 ,  7.45804045])"
21482,"array([13.1268215 ,  7.45862951])"
21483,"array([13.12804675,  7.45863059])"
21484,"array([13.12396135,  7.458537  ])"
21485,"array([13.12648896,  7.45986488])"
21486,"array([13.12571134,  7.4596986 ])"
21487,"array([13.12397854,  7.46394459])"
21488,"array([13.1208601,  7.4618521])"
21489,"array([13.12092318,  7.4617979 ])"
21490,"array([13.12557505,  7.46201125])"
21491,"array([13.11772868,  7.46027587])"
21492,"array([13.14064068,  7.40421707])"
21493,"array([13.12787559,  7.45961407])"
21494,"array([13.12988131,  7.45951187])"
21495,"array([13.12616877,  7.4595809 ])"
21496,"array([13.12021516,  7.45755374])"
21497,"array([13.11809748,  7.45628938])"
21498,"array([13.1258221 ,  7.45412284])"
21499,"array([13.12426331,  7.4608871 ])"
21500,"array([13.11898182,  7.45746219])"
21501,"array([13.12230513,  7.46178354])"
21502,"array([13.1240278 ,  7.45775653])"
21503,"array([13.12806263,  7.46350509])"
21504,"array([13.12590252,  7.45773479])"
21505,"array([13.12252981,  7.45762726])"
21506,"array([13.12598089,  7.46007223])"
21507,"array([13.12650529,  7.45929746])"
21508,"array([13.12543291,  7.45516802])"
21509,"array([13.12349708,  7.45826562])"
21510,"array([13.12333004,  7.45777752])"
21511,"array([13.13021274,  7.46211319])"
21512,"array([13.12075382,  7.45993206])"
21513,"array([13.12515268,  7.4629726 ])"
21514,"array([13.12736769,  7.45997663])"
21515,"array([13.12291639,  7.45730772])"
21516,"array([13.0684614 ,  7.44013097])"
21517,"array([13.12321827,  7.45993829])"
21518,"array([13.12471931,  7.45856443])"
21519,"array([13.1281496 ,  7.46006187])"
21520,"array([13.12748126,  7.45736419])"
21521,"array([13.07112932,  7.43610263])"
21522,"array([13.13001174,  7.46037875])"
21523,"array([13.12363264,  7.46466919])"
21524,"array([13.12251567,  7.46336299])"
21525,"array([13.12170104,  7.45915119])"
21526,"array([13.12088635,  7.45784323])"
21527,"array([13.12094979,  7.46097642])"
21528,"array([13.12352236,  7.45838836])"
21529,"array([13.12065025,  7.46131645])"
21530,"array([13.12331668,  7.46092222])"
21531,"array([13.12435639,  7.46165154])"
21532,"array([13.12355329,  7.46413366])"
21533,"array([13.12286838,  7.45862811])"
21534,"array([13.12484579,  7.45995253])"
21535,"array([13.12243067,  7.4607751 ])"
21536,"array([13.12077895,  7.46292449])"
21537,"array([13.12237287,  7.45936709])"
21538,"array([13.12402053,  7.46309289])"
21539,"array([13.12549779,  7.46131928])"
21540,"array([13.12415858,  7.46391601])"
21541,"array([13.12282899,  7.46324988])"
21542,"array([13.1260362 ,  7.45953913])"
21543,"array([13.12361043,  7.46213424])"
21544,"array([13.12663171,  7.46224213])"
21545,"array([13.1237826 ,  7.46066016])"
21546,"array([13.12622977,  7.46210586])"
21547,"array([13.12320246,  7.46400365])"
21548,"array([13.12361845,  7.45701187])"
21549,"array([13.12469216,  7.44977508])"
21550,"array([13.15522773,  7.40926554])"
21551,"array([13.1249712 ,  7.46576022])"
21552,"array([13.1215309 ,  7.46267531])"
21553,"array([13.1243022 ,  7.45655083])"
21554,"array([13.12492881,  7.46227363])"
21555,"array([13.12194683,  7.46488507])"
21556,"array([13.1263504 ,  7.46129303])"
21557,"array([13.18027163,  7.44443642])"
21558,"array([13.12518303,  7.46031457])"
21559,"array([13.12571483,  7.46209069])"
21560,"array([13.12295083,  7.45544512])"
21561,"array([13.12401686,  7.46499313])"
21562,"array([13.12333631,  7.46390769])"
21563,"array([13.12742382,  7.45524629])"
21564,"array([13.12459964,  7.45961997])"
21565,"array([13.08409851,  7.41560899])"
21566,"array([13.11848257,  7.46210191])"
21567,"array([13.12088601,  7.46400487])"
21568,"array([13.1255171,  7.4581311])"
21569,"array([13.12202507,  7.45874215])"
21570,"array([13.12194915,  7.45917317])"
21571,"array([13.12145204,  7.46225735])"
21572,"array([13.12653209,  7.45673637])"
21573,"array([13.1188627 ,  7.45423615])"
21574,"array([13.13092277,  7.45953383])"
21575,"array([13.12517335,  7.45676364])"
21576,"array([13.12680218,  7.46086561])"
21577,"array([13.12685555,  7.46028974])"
21578,"array([13.12505531,  7.45749966])"
21579,"array([13.11858325,  7.45998721])"
21580,"array([13.12386659,  7.47068218])"
21581,"array([13.12481973,  7.45576394])"
21582,"array([13.12465638,  7.45617102])"
21583,"array([13.1230954 ,  7.46402934])"
21584,"array([13.12600774,  7.45695211])"
21585,"array([13.12219354,  7.46117085])"
21586,"array([13.12591015,  7.45521292])"
21587,"array([13.12681467,  7.46254646])"
21588,"array([13.12227719,  7.4647408 ])"
21589,"array([13.12401066,  7.45597005])"
21590,"array([13.12094555,  7.46418823])"
21591,"array([13.12127831,  7.45692727])"
21592,"array([13.12261497,  7.46335524])"
21593,"array([13.12553253,  7.45257603])"
21594,"array([13.12181712,  7.46088724])"
21595,"array([13.12600919,  7.46102998])"
21596,"array([13.12440059,  7.46189913])"
21597,"array([13.12489295,  7.45892365])"
21598,"array([13.12714636,  7.45652749])"
21599,"array([13.12601613,  7.45713994])"
21600,"array([13.07258573,  7.48539595])"
21601,"array([13.12125909,  7.46404504])"
21602,"array([13.1285327 ,  7.45673936])"
21603,"array([13.12644892,  7.45755613])"
21604,"array([13.12044321,  7.45588336])"
21605,"array([13.12251598,  7.45882302])"
21606,"array([13.12247349,  7.45346942])"
21607,"array([13.12602112,  7.45940011])"
21608,"array([13.12080052,  7.45787006])"
21609,"array([13.12497036,  7.45739512])"
21610,"array([13.12085347,  7.45649235])"
21611,"array([13.1217648 ,  7.46226244])"
21612,"array([13.1225348 ,  7.46290109])"
21613,"array([13.12637842,  7.45710466])"
21614,"array([13.12616034,  7.46213139])"
21615,"array([13.12413167,  7.45744455])"
21616,"array([13.12515988,  7.4557386 ])"
21617,"array([13.1250089 ,  7.45447212])"
21618,"array([13.12775507,  7.46420292])"
21619,"array([13.12729059,  7.45807117])"
21620,"array([13.12233864,  7.46335798])"
21621,"array([13.12111239,  7.46370009])"
21622,"array([13.1198793 ,  7.45804026])"
21623,"array([13.12212465,  7.45728998])"
21624,"array([13.12644471,  7.45923326])"
21625,"array([13.12574035,  7.45919579])"
21626,"array([13.12018539,  7.45977203])"
21627,"array([13.12399666,  7.45573828])"
21628,"array([13.12304523,  7.45485265])"
21629,"array([13.12248521,  7.45771755])"
21630,"array([13.12253523,  7.45498271])"
21631,"array([13.12559935,  7.46152909])"
21632,"array([13.12535784,  7.45639485])"
