# index, as_id, _pos
25057,41406,"array([-2.93632488,  0.80961572])"
25058,25058,"array([-2.92763358,  0.79776801])"
25059,25059,"array([-2.9311168 ,  0.80963274])"
25060,25060,"array([-2.92351151,  0.80695546])"
25061,25061,"array([-2.92042405,  0.79491052])"
25062,65001,"array([-2.91460062,  0.79070951])"
25063,25063,"array([-2.93029643,  0.79877984])"
25064,25064,"array([-2.93395014,  0.81710844])"
25065,25065,"array([-2.91935028,  0.79364721])"
25066,25066,"array([-2.9308771 ,  0.81037333])"
25067,41408,"array([-2.92514343,  0.80093669])"
25068,25068,"array([-2.9270141 ,  0.80121419])"
25069,25069,"array([-2.9274862 ,  0.80318266])"
25070,25070,"array([-2.93573218,  0.80835111])"
25071,25071,"array([-2.94021958,  0.80104048])"
25072,25072,"array([-2.93093487,  0.7846537 ])"
25073,25073,"array([-2.93422515,  0.78715144])"
25074,25074,"array([-2.9243031,  0.7998915])"
25075,25075,"array([-2.93485333,  0.80974018])"
25076,25076,"array([-2.92911451,  0.81358173])"
25077,25077,"array([-2.92539764,  0.79426255])"
25078,41409,"array([-2.93012991,  0.80659269])"
25079,43276,"array([-2.93520127,  0.77742646])"
25080,25080,"array([-2.92628551,  0.78555746])"
25081,25081,"array([-2.92626706,  0.80466979])"
25082,25082,"array([-2.93928942,  0.80077586])"
25083,41411,"array([-2.9350928 ,  0.78632585])"
25084,25084,"array([-2.93651963,  0.81340497])"
25085,25085,"array([-2.92724884,  0.80316522])"
25086,25086,"array([-2.93818507,  0.78397388])"
25087,41412,"array([-2.92677012,  0.80117142])"
25088,25088,"array([-2.93188202,  0.80615014])"
25089,25089,"array([-2.93222704,  0.80824415])"
25090,25090,"array([-2.9252476 ,  0.79472532])"
25091,25091,"array([-2.92447317,  0.80313702])"
25092,25092,"array([-2.93762339,  0.8009579 ])"
25093,25093,"array([-2.92066272,  0.79767124])"
25094,41413,"array([-2.93172368,  0.78417038])"
25095,41414,"array([-2.91831496,  0.81075415])"
25096,43277,"array([-2.92311948,  0.81120337])"
25097,43278,"array([-2.92587985,  0.80199628])"
25098,25098,"array([-2.9249122 ,  0.79407235])"
25099,41417,"array([-2.9316938 ,  0.78153484])"
25100,25100,"array([-2.9399429 ,  0.78930347])"
25101,25101,"array([-2.92801326,  0.80669256])"
25102,25102,"array([-2.92921999,  0.80070334])"
25103,25103,"array([-2.92436484,  0.81390833])"
25104,43279,"array([-2.92890894,  0.80649507])"
25105,41419,"array([-2.93728452,  0.77938115])"
25106,25106,"array([-2.92890956,  0.78100289])"
25107,25107,"array([-2.93840749,  0.79530105])"
25108,41420,"array([-2.92436147,  0.79421348])"
25109,25109,"array([-2.9277936 ,  0.79787942])"
25110,41421,"array([-2.93827546,  0.81188499])"
25111,25111,"array([-2.92720876,  0.79199983])"
25112,41422,"array([-2.93742147,  0.80150783])"
25113,25113,"array([-2.92428998,  0.79115222])"
25114,41423,"array([-2.94756281,  0.80514935])"
25115,25115,"array([-2.93049078,  0.79645064])"
25116,25116,"array([-2.91989151,  0.8178476 ])"
25117,41424,"array([-2.94121455,  0.79471607])"
25118,25118,"array([-2.94870218,  0.80295206])"
25119,25119,"array([-2.94105286,  0.80344804])"
25120,41425,"array([-2.92983183,  0.80313952])"
25121,25121,"array([-2.94330319,  0.79273188])"
25122,25122,"array([-2.92494218,  0.78548687])"
25123,43683,"array([-2.92460164,  0.80496291])"
25124,25124,"array([-2.92892579,  0.77736862])"
25125,25125,"array([-2.92627061,  0.78370432])"
25126,25126,"array([-2.92916283,  0.807466  ])"
25127,41427,"array([-2.93163942,  0.81399857])"
25128,41428,"array([-2.93480921,  0.79128125])"
25129,25129,"array([-2.92988926,  0.82016388])"
25130,43281,"array([-2.92915854,  0.81638269])"
25131,25131,"array([-2.93048712,  0.80248585])"
25132,25132,"array([-2.94017435,  0.80262849])"
25133,25133,"array([-2.93807206,  0.80141947])"
25134,41430,"array([-2.94183781,  0.79079147])"
25135,25135,"array([-2.93126989,  0.78825999])"
25136,25136,"array([-2.92403846,  0.79966242])"
25137,25137,"array([-2.92459685,  0.80078961])"
25138,25138,"array([-2.93887949,  0.80781795])"
25139,25139,"array([-2.92988138,  0.78329889])"
25140,25140,"array([-2.9350945 ,  0.79942393])"
25141,41431,"array([-2.93108259,  0.79796987])"
25142,25142,"array([-2.92727631,  0.79663245])"
25143,25143,"array([-2.93730693,  0.80089985])"
25144,25144,"array([-2.92277669,  0.80327777])"
25145,25145,"array([-2.92826681,  0.78514933])"
25146,25146,"array([-2.92948644,  0.79173739])"
25147,25147,"array([-2.92675497,  0.81472367])"
25148,25148,"array([-2.92929787,  0.80093324])"
25149,25149,"array([-2.92770096,  0.80949206])"
25150,25150,"array([-2.94687419,  0.80556936])"
25151,25151,"array([-2.92456093,  0.79139898])"
25152,25152,"array([-2.92043211,  0.79232075])"
25153,41432,"array([-2.92186485,  0.81397258])"
25154,25154,"array([-2.945404 ,  0.8012562])"
25155,25155,"array([-2.94009666,  0.8029641 ])"
25156,25156,"array([-2.9308664 ,  0.80511079])"
25157,25157,"array([-2.93510179,  0.79433468])"
25158,41433,"array([-2.92669373,  0.79264801])"
25159,25159,"array([-2.9356045 ,  0.78637854])"
25160,25160,"array([-2.93337609,  0.79958331])"
25161,41434,"array([-2.93489285,  0.81125847])"
25162,25162,"array([-2.95277188,  0.80227631])"
25163,25163,"array([-2.92824696,  0.78298628])"
25164,25164,"array([-2.92779589,  0.79771611])"
25165,25165,"array([-2.94270619,  0.79913364])"
25166,25166,"array([-2.92332297,  0.8109154 ])"
25167,25167,"array([-2.92667524,  0.79402377])"
25168,25168,"array([-2.91949041,  0.80374371])"
25169,25169,"array([-2.9242095 ,  0.79015487])"
25170,25170,"array([-2.92341971,  0.80370909])"
25171,25171,"array([-2.93777026,  0.79808573])"
25172,41435,"array([-2.94636901,  0.80739353])"
25173,25173,"array([-2.93157989,  0.812697  ])"
25174,25174,"array([-2.9431014 ,  0.80388087])"
25175,41436,"array([-2.92049336,  0.80080509])"
25176,25176,"array([-2.93112895,  0.7902234 ])"
25177,41437,"array([-2.92894909,  0.80516704])"
25178,25178,"array([-2.92780494,  0.79441927])"
25179,41438,"array([-2.92750354,  0.80215292])"
25180,25180,"array([-2.92431345,  0.79859515])"
25181,25181,"array([-2.92120689,  0.7941406 ])"
25182,25182,"array([-2.92488697,  0.79444194])"
25183,25183,"array([-2.93837164,  0.80238892])"
25184,25184,"array([-2.92918811,  0.7771569 ])"
25185,25185,"array([-2.93365965,  0.79420216])"
25186,25186,"array([-2.92724367,  0.80533751])"
25187,25187,"array([-2.92133871,  0.79754742])"
25188,43282,"array([-2.92686677,  0.79608611])"
25189,25189,"array([-2.93878096,  0.79211963])"
25190,25190,"array([-2.93832719,  0.79820528])"
25191,25191,"array([-2.93699348,  0.80818292])"
25192,25192,"array([-2.92498584,  0.79823714])"
25193,25193,"array([-2.91885966,  0.79376205])"
25194,25194,"array([-2.92609926,  0.7929266 ])"
25195,25195,"array([-2.93744897,  0.7978939 ])"
25196,25196,"array([-2.92709979,  0.79015745])"
25197,43283,"array([-2.92088961,  0.81372023])"
25198,41441,"array([-2.93761732,  0.78561465])"
25199,25199,"array([-2.94380934,  0.80295615])"
25200,41442,"array([-2.93935231,  0.81301459])"
25201,25201,"array([-2.931351  ,  0.79249754])"
25202,41443,"array([-2.93931771,  0.7906825 ])"
25203,25203,"array([-2.94921838,  0.80211734])"
25204,41444,"array([-2.93579084,  0.79214365])"
25205,41445,"array([-2.92240721,  0.79647664])"
25206,25206,"array([-2.92419913,  0.80285078])"
25207,25207,"array([-2.92047466,  0.7973261 ])"
25208,25208,"array([-2.93311009,  0.79866427])"
25209,41446,"array([-2.93542833,  0.78466196])"
25210,25210,"array([-2.94478233,  0.79711274])"
25211,43284,"array([-2.92731355,  0.79610066])"
25212,41448,"array([-2.92111277,  0.7989557 ])"
25213,25213,"array([-2.92743153,  0.78987707])"
25214,41449,"array([-2.92643018,  0.80430695])"
25215,25215,"array([-2.92153083,  0.80200256])"
25216,25216,"array([-2.95144934,  0.79612841])"
25217,25217,"array([-2.92776738,  0.79037949])"
25218,25218,"array([-2.92164065,  0.79833872])"
25219,41450,"array([-2.92404923,  0.79352652])"
25220,25220,"array([-2.92406846,  0.7993294 ])"
25221,41451,"array([-2.91965484,  0.79580903])"
25222,41452,"array([-2.9327337 ,  0.81116032])"
25223,25223,"array([-2.93015408,  0.78803642])"
25224,25224,"array([-2.92497378,  0.8124325 ])"
25225,25225,"array([-2.92797317,  0.78792907])"
25226,25226,"array([-2.94641292,  0.79645406])"
25227,25227,"array([-2.93259068,  0.79492969])"
25228,25228,"array([-2.92627803,  0.79021786])"
25229,25229,"array([-2.92425231,  0.79935126])"
25230,41453,"array([-2.92731995,  0.80509891])"
25231,41454,"array([-2.93238015,  0.81392945])"
25232,25232,"array([-2.92361774,  0.79494947])"
25233,25233,"array([-2.91904576,  0.7793847 ])"
25234,25234,"array([-2.9265884 ,  0.80580074])"
25235,25235,"array([-2.92930599,  0.78693642])"
25236,41455,"array([-2.93138304,  0.78418505])"
25237,25237,"array([-2.9262714,  0.784786 ])"
25238,25238,"array([-2.9289737 ,  0.80202898])"
25239,43285,"array([-2.9289893 ,  0.79174286])"
25240,41457,"array([-2.92986725,  0.81112028])"
25241,25241,"array([-2.93987173,  0.79650259])"
25242,25242,"array([-2.92487879,  0.7873721 ])"
25243,41458,"array([-2.92473194,  0.79411484])"
25244,25244,"array([-2.92914837,  0.79736169])"
25245,25245,"array([-2.93086765,  0.80092589])"
25246,41459,"array([-2.94365775,  0.80498529])"
25247,25247,"array([-2.93305191,  0.79896683])"
25248,25248,"array([-2.92772798,  0.80159843])"
25249,25249,"array([-2.94259477,  0.773825  ])"
25250,25250,"array([-2.9252084 ,  0.79061023])"
25251,25251,"array([-2.93530658,  0.79306131])"
25252,25252,"array([-2.92660243,  0.79195969])"
25253,25253,"array([-2.92409439,  0.80659784])"
25254,25254,"array([-2.92757006,  0.79886427])"
25255,25255,"array([-2.93068921,  0.8047319 ])"
25256,25256,"array([-2.94277985,  0.80221771])"
25257,41460,"array([-2.94181195,  0.78411163])"
25258,25258,"array([-2.93416049,  0.79018273])"
25259,25259,"array([-2.91830912,  0.79409044])"
25260,25260,"array([-2.9294389 ,  0.79881935])"
25261,25261,"array([-2.93272104,  0.80050024])"
25262,41461,"array([-2.91992755,  0.81072633])"
25263,25263,"array([-2.92729755,  0.79763364])"
25264,41462,"array([-2.9326195 ,  0.78774326])"
25265,25265,"array([-2.94585288,  0.80062763])"
25266,25266,"array([-2.94966946,  0.80824101])"
25267,25267,"array([-2.92982227,  0.79582078])"
25268,25268,"array([-2.92631461,  0.80556504])"
25269,41463,"array([-2.91861453,  0.8133226 ])"
25270,25270,"array([-2.91793388,  0.81208093])"
25271,41464,"array([-2.93890271,  0.81203622])"
25272,25272,"array([-2.93288921,  0.78823019])"
25273,25273,"array([-2.92590176,  0.79848797])"
25274,41465,"array([-2.93584672,  0.78667129])"
25275,25275,"array([-2.92502401,  0.79423148])"
25276,41466,"array([-2.92240052,  0.79689975])"
25277,25277,"array([-2.93319483,  0.81082884])"
25278,25278,"array([-2.9198245 ,  0.81247711])"
25279,25279,"array([-2.92174991,  0.79857008])"
25280,43286,"array([-2.93884892,  0.79024662])"
25281,25281,"array([-2.92128735,  0.78938205])"
25282,25282,"array([-2.93682225,  0.80440284])"
25283,25283,"array([-2.92504087,  0.79295659])"
25284,25284,"array([-2.92130321,  0.81332757])"
25285,25285,"array([-2.93134576,  0.79959574])"
25286,25286,"array([-2.92226166,  0.79757724])"
25287,41468,"array([-2.93950099,  0.81180532])"
25288,41469,"array([-2.93782554,  0.78485071])"
25289,25289,"array([-2.92570155,  0.79435654])"
25290,25290,"array([-2.93914034,  0.78822493])"
25291,41470,"array([-2.93188169,  0.79793063])"
25292,25292,"array([-2.93047411,  0.79271363])"
25293,41471,"array([-2.9271194 ,  0.79819784])"
25294,43287,"array([-2.94066466,  0.79277552])"
25295,25295,"array([-2.92614019,  0.79491548])"
25296,25296,"array([-2.93972918,  0.78471294])"
25297,25297,"array([-2.92962789,  0.80139078])"
25298,41473,"array([-2.92645838,  0.79623281])"
25299,25299,"array([-2.93883876,  0.79973997])"
25300,25300,"array([-2.92481234,  0.80402636])"
25301,25301,"array([-2.93411889,  0.80156092])"
25302,25302,"array([-2.92920671,  0.80051777])"
25303,25303,"array([-2.93194206,  0.80792355])"
25304,25304,"array([-2.9306657 ,  0.81148746])"
25305,25305,"array([-2.9304927 ,  0.80085882])"
25306,25306,"array([-2.93219997,  0.77812095])"
25307,41474,"array([-2.93115969,  0.79488837])"
25308,25308,"array([-2.93303791,  0.79295134])"
25309,25309,"array([-2.92194566,  0.80861928])"
25310,25310,"array([-2.92270603,  0.79633859])"
25311,41475,"array([-2.9329133 ,  0.79010571])"
25312,41476,"array([-2.93571001,  0.80787938])"
25313,25313,"array([-2.9359104 ,  0.81183113])"
25314,43924,"array([-2.93448872,  0.79286257])"
25315,25315,"array([-2.94341412,  0.80827779])"
25316,41478,"array([-2.9427305,  0.8001389])"
25317,41479,"array([-2.93982876,  0.78536317])"
25318,25318,"array([-2.92201197,  0.81201679])"
25319,41480,"array([-2.92677053,  0.79200685])"
25320,43289,"array([-2.92622628,  0.81813915])"
25321,43835,"array([-2.92514108,  0.79016214])"
25322,41483,"array([-2.91904281,  0.80951884])"
25323,25323,"array([-2.93078833,  0.78085949])"
25324,25324,"array([-2.92355891,  0.80739683])"
25325,25325,"array([-2.92839715,  0.79604049])"
25326,41484,"array([-2.93154356,  0.81502968])"
25327,25327,"array([-2.9268027 ,  0.79686625])"
25328,25328,"array([-2.9312414 ,  0.80994265])"
25329,43686,"array([-2.93684324,  0.79127942])"
25330,25330,"array([-2.9423033 ,  0.80385181])"
25331,41486,"array([-2.92174826,  0.81181074])"
25332,25332,"array([-2.9298915 ,  0.81419399])"
25333,41487,"array([-2.93416146,  0.81256313])"
25334,43687,"array([-2.93773528,  0.78511374])"
25335,41489,"array([-2.92123337,  0.80089983])"
25336,41490,"array([-2.92182566,  0.81558006])"
25337,41491,"array([-2.9284523 ,  0.80750673])"
25338,43293,"array([-2.92894642,  0.79527238])"
25339,25339,"array([-2.91872021,  0.79367207])"
25340,25340,"array([-2.92044661,  0.81188626])"
25341,25341,"array([-2.93832904,  0.79740301])"
25342,25342,"array([-2.92551331,  0.80218667])"
25343,25343,"array([-2.92549321,  0.79958137])"
25344,25344,"array([-2.92931269,  0.79125043])"
25345,41493,"array([-2.91951025,  0.80456292])"
25346,65002,"array([-2.90723954,  0.78438723])"
25347,25347,"array([-2.93989928,  0.78719211])"
25348,41495,"array([-2.92695098,  0.79308081])"
25349,25349,"array([-2.92724494,  0.78727661])"
25350,25350,"array([-2.92705168,  0.80408111])"
25351,25351,"array([-2.927497  ,  0.79067031])"
25352,41496,"array([-2.92103298,  0.81602336])"
25353,25353,"array([-2.92954   ,  0.79865242])"
25354,41497,"array([-2.92749738,  0.80412853])"
25355,25355,"array([-2.93364059,  0.789394  ])"
25356,25356,"array([-2.93292303,  0.79950471])"
25357,25357,"array([-2.9101604 ,  0.79470685])"
25358,25358,"array([-2.92605688,  0.79520018])"
25359,25359,"array([-2.93074358,  0.7964916 ])"
25360,43837,"array([-2.94459324,  0.8075687 ])"
25361,41499,"array([-2.93608391,  0.81002969])"
25362,41500,"array([-2.92913063,  0.7767616 ])"
25363,41501,"array([-2.94250829,  0.80312464])"
25364,25364,"array([-2.92570151,  0.78147748])"
25365,25365,"array([-2.93326021,  0.81511536])"
25366,41502,"array([-2.95041348,  0.79944162])"
25367,25367,"array([-2.91928127,  0.79333889])"
25368,41503,"array([-2.92617784,  0.79807833])"
25369,25369,"array([-2.9265998 ,  0.79217787])"
25370,25370,"array([-2.93912534,  0.8016631 ])"
25371,25371,"array([-2.93494816,  0.79337374])"
25372,25372,"array([-2.94488159,  0.80173132])"
25373,25373,"array([-2.93041716,  0.81327343])"
25374,25374,"array([-2.92575769,  0.80456051])"
25375,25375,"array([-2.92442143,  0.80448117])"
25376,25376,"array([-2.92500639,  0.80081625])"
25377,41504,"array([-2.92818533,  0.79449947])"
25378,65460,"array([-2.92790794,  0.7951865 ])"
25379,41506,"array([-2.9350465 ,  0.79683231])"
25380,25380,"array([-2.92775033,  0.78590943])"
25381,25381,"array([-2.93778022,  0.78591257])"
25382,25382,"array([-2.93393001,  0.79760151])"
25383,41507,"array([-2.92702344,  0.81338603])"
25384,25384,"array([-2.92669396,  0.79246293])"
25385,25385,"array([-2.94795412,  0.80525155])"
25386,25386,"array([-2.94116638,  0.80500136])"
25387,25387,"array([-2.92961081,  0.78868548])"
25388,25388,"array([-2.93282687,  0.80883137])"
25389,25389,"array([-2.93321125,  0.78264651])"
25390,25390,"array([-2.93430804,  0.81219499])"
25391,25391,"array([-2.92662078,  0.79179396])"
25392,25392,"array([-2.93422756,  0.79977538])"
25393,25393,"array([-2.93963358,  0.80506848])"
25394,25394,"array([-2.92527245,  0.79812447])"
25395,25395,"array([-2.92827023,  0.80133652])"
25396,25396,"array([-2.93286895,  0.79507365])"
25397,25397,"array([-2.9384254 ,  0.78876078])"
25398,25398,"array([-2.94171489,  0.80183986])"
25399,25399,"array([-2.92629888,  0.79655721])"
25400,25400,"array([-2.9279372 ,  0.80209343])"
25401,25401,"array([-2.93365889,  0.77415107])"
25402,41508,"array([-2.93407386,  0.81295069])"
25403,25403,"array([-2.94449477,  0.80120701])"
25404,43839,"array([-2.92311333,  0.81451735])"
25405,25405,"array([-2.93588016,  0.7869469 ])"
25406,41510,"array([-2.94232276,  0.796714  ])"
25407,25407,"array([-2.92683542,  0.81154321])"
25408,25408,"array([-2.93143795,  0.79202657])"
25409,25409,"array([-2.91871377,  0.81288105])"
25410,25410,"array([-2.9366195 ,  0.80622575])"
25411,25411,"array([-2.92889294,  0.80398487])"
25412,25412,"array([-2.93041148,  0.79863647])"
25413,25413,"array([-2.92335663,  0.79230243])"
25414,25414,"array([-2.91857902,  0.79843264])"
25415,25415,"array([-2.92858844,  0.79710981])"
25416,25416,"array([-2.9314217,  0.8013923])"
25417,25417,"array([-2.93540616,  0.79504845])"
25418,25418,"array([-2.92862166,  0.79430299])"
25419,25419,"array([-2.93204926,  0.79749183])"
25420,25420,"array([-2.92606634,  0.80189406])"
25421,25421,"array([-2.92727843,  0.79482541])"
25422,41511,"array([-2.93848976,  0.81422909])"
25423,25423,"array([-2.92773694,  0.80064507])"
25424,25424,"array([-2.92593953,  0.8006604 ])"
25425,25425,"array([-2.93201479,  0.79325357])"
25426,25426,"array([-2.92164464,  0.79719964])"
25427,25427,"array([-2.95319538,  0.80141644])"
25428,25428,"array([-2.92372008,  0.80477082])"
25429,43298,"array([-2.92530227,  0.79202346])"
25430,43692,"array([-2.93092085,  0.78655513])"
25431,25431,"array([-2.92616938,  0.80911299])"
25432,25432,"array([-2.92978728,  0.79978825])"
25433,25433,"array([-2.92312035,  0.79756913])"
25434,41514,"array([-2.92712231,  0.79487733])"
25435,25435,"array([-2.92424704,  0.80488529])"
25436,25436,"array([-2.93658168,  0.78754201])"
25437,41515,"array([-2.93409565,  0.79220734])"
25438,25438,"array([-2.9188548 ,  0.78180773])"
25439,25439,"array([-2.94142811,  0.81405482])"
25440,25440,"array([-2.92710941,  0.79689775])"
25441,25441,"array([-2.9216565,  0.8030487])"
25442,25442,"array([-2.92779838,  0.80228668])"
25443,25443,"array([-2.93993756,  0.81105659])"
